option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:F240517C00007820,2024-05-17,7.82,call,american,100,2024-04-19,4.46,4.46,4.46,4.46
O:F240517C00008820,2024-05-17,8.82,call,american,100,2024-04-19,3.05,3.43,3.05,3.43
O:F240517C00009820,2024-05-17,9.82,call,american,100,2024-04-19,2.47,2.47,2.44,2.44
O:F240517C00010820,2024-05-17,10.82,call,american,100,2024-04-19,1.45,1.52,1.44,1.44
O:F240517C00011820,2024-05-17,11.82,call,american,100,2024-04-19,0.51,0.54,0.42,0.43
O:F240517C00012820,2024-05-17,12.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517C00013820,2024-05-17,13.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517C00014820,2024-05-17,14.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517C00015820,2024-05-17,15.82,call,american,100,2024-04-19,0.01,0.02,0.01,0.02
O:F240517C00016820,2024-05-17,16.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517C00017820,2024-05-17,17.82,call,american,100,2024-04-19,,,,
O:F240517C00018820,2024-05-17,18.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517C00019820,2024-05-17,19.82,call,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00002820,2024-05-17,2.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00003820,2024-05-17,3.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00004820,2024-05-17,4.82,put,american,100,2024-04-19,,,,
O:F240517P00005820,2024-05-17,5.82,put,american,100,2024-04-19,0.02,0.02,0.02,0.02
O:F240517P00006820,2024-05-17,6.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00007820,2024-05-17,7.82,put,american,100,2024-04-19,0.01,0.02,0.01,0.01
O:F240517P00008820,2024-05-17,8.82,put,american,100,2024-04-19,0.01,0.02,0.01,0.02
O:F240517P00009820,2024-05-17,9.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00010820,2024-05-17,10.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00011820,2024-05-17,11.82,put,american,100,2024-04-19,0.01,0.01,0.01,0.01
O:F240517P00012820,2024-05-17,12.82,put,american,100,2024-04-19,0.46,0.64,0.46,0.55
O:F240517P00013820,2024-05-17,13.82,put,american,100,2024-04-19,1.49,1.55,1.49,1.55
O:F240517P00014820,2024-05-17,14.82,put,american,100,2024-04-19,2.61,2.61,2.61,2.61
O:F240517P00015820,2024-05-17,15.82,put,american,100,2024-04-19,3.85,3.85,3.85,3.85
O:F240517P00016820,2024-05-17,16.82,put,american,100,2024-04-19,3.85,3.85,3.85,3.85
O:F240517P00017820,2024-05-17,17.82,put,american,100,2024-04-19,4.4,4.4,4.4,4.4
O:F240517P00018820,2024-05-17,18.82,put,american,100,2024-04-19,6.15,6.15,6.15,6.15
O:F240517P00019820,2024-05-17,19.82,put,american,100,2024-04-19,7.45,7.45,7.45,7.45
O:F240621C00000170,2024-06-21,0.17,call,american,100,2024-05-17,11.6,11.6,11.6,11.6
O:F240621C00001170,2024-06-21,1.17,call,american,100,2024-05-17,,,,
O:F240621C00002170,2024-06-21,2.17,call,american,100,2024-05-17,9.63,9.63,9.45,9.6
O:F240621C00003170,2024-06-21,3.17,call,american,100,2024-05-17,8.6,8.65,8.6,8.65
O:F240621C00004170,2024-06-21,4.17,call,american,100,2024-05-17,7.65,7.65,7.64,7.64
O:F240621C00004820,2024-06-21,4.82,call,american,100,2024-05-17,6.9,7.0,6.9,7.0
O:F240621C00005820,2024-06-21,5.82,call,american,100,2024-05-17,6.0,6.0,6.0,6.0
O:F240621C00007170,2024-06-21,7.17,call,american,100,2024-05-17,4.6,4.63,4.6,4.63
O:F240621C00009170,2024-06-21,9.17,call,american,100,2024-05-17,2.6,2.65,2.51,2.64
O:F240621C00009820,2024-06-21,9.82,call,american,100,2024-05-17,,,,
O:F240621C00010820,2024-06-21,10.82,call,american,100,2024-05-17,1.06,1.06,0.9,1.04
O:F240621C00011170,2024-06-21,11.17,call,american,100,2024-05-17,0.7,0.7,0.52,0.68
O:F240621C00011820,2024-06-21,11.82,call,american,100,2024-05-17,0.08,0.1,0.01,0.05
O:F240621C00012820,2024-06-21,12.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00013820,2024-06-21,13.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00014170,2024-06-21,14.17,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00014820,2024-06-21,14.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00015820,2024-06-21,15.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00016170,2024-06-21,16.17,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00016820,2024-06-21,16.82,call,american,100,2024-05-17,0.03,0.03,0.03,0.03
O:F240621C00017820,2024-06-21,17.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00018820,2024-06-21,18.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00019170,2024-06-21,19.17,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00019820,2024-06-21,19.82,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00021170,2024-06-21,21.17,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621C00024170,2024-06-21,24.17,call,american,100,2024-05-17,0.01,0.09,0.01,0.09
O:F240621C00029170,2024-06-21,29.17,call,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621P00000170,2024-06-21,0.17,put,american,100,2024-05-17,0.01,0.01,0.01,0.01
O:F240621P00001170,2024-06-21,1.17,put,american,100,2024-05-17,,,,
