option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:NVDA230519C00060000,2023-05-19,60.0,call,american,100,2023-04-21,252.75,252.75,252.75,252.75
O:NVDA230519C00070000,2023-05-19,70.0,call,american,100,2023-04-21,245.35,245.35,242.8,242.9
O:NVDA230519C00080000,2023-05-19,80.0,call,american,100,2023-04-21,231.95,232.9,231.95,232.9
O:NVDA230519C00090000,2023-05-19,90.0,call,american,100,2023-04-21,221.7,221.7,221.7,221.7
O:NVDA230519C00095000,2023-05-19,95.0,call,american,100,2023-04-21,217.7,217.7,217.7,217.7
O:NVDA230519C00100000,2023-05-19,100.0,call,american,100,2023-04-21,215.4,215.4,210.35,213.33
O:NVDA230519C00105000,2023-05-19,105.0,call,american,100,2023-04-21,206.7,207.7,206.7,207.7
O:NVDA230519C00110000,2023-05-19,110.0,call,american,100,2023-04-21,200.98,201.4,200.9,201.4
O:NVDA230519C00115000,2023-05-19,115.0,call,american,100,2023-04-21,196.15,196.15,196.15,196.15
O:NVDA230519C00120000,2023-05-19,120.0,call,american,100,2023-04-21,190.94,190.94,190.94,190.94
O:NVDA230519C00125000,2023-05-19,125.0,call,american,100,2023-04-21,190.45,190.45,186.31,188.05
O:NVDA230519C00130000,2023-05-19,130.0,call,american,100,2023-04-21,180.92,182.95,180.9,182.95
O:NVDA230519C00135000,2023-05-19,135.0,call,american,100,2023-04-21,174.48,178.1,174.48,178.1
O:NVDA230519C00140000,2023-05-19,140.0,call,american,100,2023-04-21,170.84,174.18,169.9,173.12
O:NVDA230519C00145000,2023-05-19,145.0,call,american,100,2023-04-21,169.3,169.3,169.3,169.3
O:NVDA230519C00150000,2023-05-19,150.0,call,american,100,2023-04-21,161.35,164.25,160.8,163.1
O:NVDA230519C00155000,2023-05-19,155.0,call,american,100,2023-04-21,158.4,158.4,155.19,158.0
O:NVDA230519C00160000,2023-05-19,160.0,call,american,100,2023-04-21,155.4,155.4,150.85,153.17
O:NVDA230519C00165000,2023-05-19,165.0,call,american,100,2023-04-21,150.4,150.4,146.5,147.6
O:NVDA230519C00170000,2023-05-19,170.0,call,american,100,2023-04-21,144.0,144.35,140.13,142.78
O:NVDA230519C00175000,2023-05-19,175.0,call,american,100,2023-04-21,140.4,140.4,134.95,137.97
O:NVDA230519C00180000,2023-05-19,180.0,call,american,100,2023-04-21,135.35,135.35,129.99,132.71
O:NVDA230519C00185000,2023-05-19,185.0,call,american,100,2023-04-21,128.15,129.62,124.85,127.85
O:NVDA230519C00190000,2023-05-19,190.0,call,american,100,2023-04-21,123.71,124.15,120.35,124.15
O:NVDA230519C00195000,2023-05-19,195.0,call,american,100,2023-04-21,118.35,120.5,115.5,117.64
O:NVDA230519C00200000,2023-05-19,200.0,call,american,100,2023-04-21,113.35,114.7,109.53,113.18
O:NVDA230519C00205000,2023-05-19,205.0,call,american,100,2023-04-21,108.35,109.19,105.35,107.94
O:NVDA230519C00210000,2023-05-19,210.0,call,american,100,2023-04-21,101.17,104.54,99.3,103.35
O:NVDA230519C00215000,2023-05-19,215.0,call,american,100,2023-04-21,100.45,100.45,95.4,97.72
O:NVDA230519C00220000,2023-05-19,220.0,call,american,100,2023-04-21,94.2,94.2,90.0,92.93
O:NVDA230519C00225000,2023-05-19,225.0,call,american,100,2023-04-21,89.05,89.48,85.35,87.95
O:NVDA230519C00230000,2023-05-19,230.0,call,american,100,2023-04-21,84.2,85.45,80.0,82.8
O:NVDA230519C00235000,2023-05-19,235.0,call,american,100,2023-04-21,79.86,80.5,75.17,78.15
O:NVDA230519C00240000,2023-05-19,240.0,call,american,100,2023-04-21,75.14,75.5,69.8,73.25
O:NVDA230519C00245000,2023-05-19,245.0,call,american,100,2023-04-21,68.85,68.85,65.0,67.9
O:NVDA230519C00250000,2023-05-19,250.0,call,american,100,2023-04-21,,,,
O:NVDA230519C00255000,2023-05-19,255.0,call,american,100,2023-04-21,60.11,60.11,54.5,57.81
O:NVDA230519C00260000,2023-05-19,260.0,call,american,100,2023-04-21,54.36,55.2,50.07,53.16
O:NVDA230519C00265000,2023-05-19,265.0,call,american,100,2023-04-21,49.75,50.05,44.23,47.83
O:NVDA230519C00270000,2023-05-19,270.0,call,american,100,2023-04-21,43.15,45.52,40.02,43.0
O:NVDA230519C00275000,2023-05-19,275.0,call,american,100,2023-04-21,40.15,40.15,34.33,37.9
O:NVDA230519C00280000,2023-05-19,280.0,call,american,100,2023-04-21,34.67,35.49,29.89,32.51
O:NVDA230519C00285000,2023-05-19,285.0,call,american,100,2023-04-21,30.71,30.71,24.3,27.71
O:NVDA230519C00290000,2023-05-19,290.0,call,american,100,2023-04-21,25.05,25.5,19.29,22.69
O:NVDA230519C00295000,2023-05-19,295.0,call,american,100,2023-04-21,19.95,20.35,14.31,17.77
O:NVDA230519C00300000,2023-05-19,300.0,call,american,100,2023-04-21,15.25,15.47,9.3,12.75
O:NVDA230519C00305000,2023-05-19,305.0,call,american,100,2023-04-21,10.2,10.6,4.5,7.55
O:NVDA230519C00310000,2023-05-19,310.0,call,american,100,2023-04-21,5.9,6.05,1.29,2.7
O:NVDA230519C00315000,2023-05-19,315.0,call,american,100,2023-04-21,2.31,2.62,0.01,0.01
O:NVDA230519C00320000,2023-05-19,320.0,call,american,100,2023-04-21,0.68,0.96,0.01,0.01
O:NVDA230519C00325000,2023-05-19,325.0,call,american,100,2023-04-21,0.26,0.36,0.01,0.01
O:NVDA230519C00330000,2023-05-19,330.0,call,american,100,2023-04-21,0.13,0.15,0.01,0.01
O:NVDA230519C00335000,2023-05-19,335.0,call,american,100,2023-04-21,0.04,0.06,0.01,0.01
O:NVDA230519C00340000,2023-05-19,340.0,call,american,100,2023-04-21,0.04,0.05,0.01,0.01
O:NVDA230519C00345000,2023-05-19,345.0,call,american,100,2023-04-21,0.03,0.03,0.01,0.01
O:NVDA230519C00350000,2023-05-19,350.0,call,american,100,2023-04-21,0.03,0.03,0.01,0.01
O:NVDA230519C00355000,2023-05-19,355.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00360000,2023-05-19,360.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
